"Date","Price","Open","High","Low","Vol.","Change %"
"23/01/1991","40.340","40.340","40.340","40.340","","0.15%"
"17/01/1991","40.280","40.280","40.280","40.280","","0.05%"
"15/01/1991","40.260","40.260","40.260","40.260","","0.07%"
"11/01/1991","40.230","40.230","40.230","40.230","","-0.02%"
"08/01/1991","40.240","40.240","40.240","40.240","","-0.02%"
"07/01/1991","40.250","40.250","40.250","40.250","","-0.02%"
"04/01/1991","40.260","40.260","40.260","40.260","","0.00%"
"03/01/1991","40.260","40.260","40.260","40.260","","0.02%"
"02/01/1991","40.250","40.250","40.250","40.250","","0.02%"
"31/12/1990","40.240","40.240","40.240","40.240","","0.00%"
"28/12/1990","40.240","40.240","40.240","40.240","","0.00%"
"27/12/1990","40.240","40.240","40.240","40.240","","0.00%"
"26/12/1990","40.240","40.240","40.240","40.240","","0.00%"
"24/12/1990","40.240","40.240","40.240","40.240","","0.02%"
"21/12/1990","40.230","40.230","40.230","40.230","","0.00%"
"20/12/1990","40.230","40.230","40.230","40.230","","0.00%"
"19/12/1990","40.230","40.230","40.230","40.230","","0.00%"
"18/12/1990","40.230","40.230","40.230","40.230","","0.00%"
"17/12/1990","40.230","40.230","40.230","40.230","","0.00%"
"14/12/1990","40.230","40.230","40.230","40.230","","0.00%"
"13/12/1990","40.230","40.230","40.230","40.230","","0.00%"
"12/12/1990","40.230","40.230","40.230","40.230","","-0.02%"
"11/12/1990","40.240","40.240","40.240","40.240","","-0.02%"
"10/12/1990","40.250","40.250","40.250","40.250","","-0.02%"
"07/12/1990","40.260","40.260","40.260","40.260","","0.00%"
"06/12/1990","40.260","40.260","40.260","40.260","","-0.05%"
"05/12/1990","40.280","40.280","40.280","40.280","","-0.02%"
"04/12/1990","40.290","40.290","40.290","40.290","","-0.02%"
"03/12/1990","40.300","40.300","40.300","40.300","","-0.02%"
"30/11/1990","40.310","40.310","40.310","40.310","","-0.02%"
"29/11/1990","40.320","40.320","40.320","40.320","","0.00%"
"28/11/1990","40.320","40.320","40.320","40.320","","-0.02%"
"27/11/1990","40.330","40.330","40.330","40.330","","-0.02%"
"26/11/1990","40.340","40.340","40.340","40.340","","-0.02%"
"23/11/1990","40.350","40.350","40.350","40.350","","-0.05%"
"21/11/1990","40.370","40.370","40.370","40.370","","0.02%"
"20/11/1990","40.360","40.360","40.360","40.360","","0.00%"
"19/11/1990","40.360","40.360","40.360","40.360","","-0.02%"
"16/11/1990","40.370","40.370","40.370","40.370","","0.02%"
"15/11/1990","40.360","40.360","40.360","40.360","","0.00%"
"14/11/1990","40.360","40.360","40.360","40.360","","0.00%"
"13/11/1990","40.360","40.360","40.360","40.360","","0.00%"
"09/11/1990","40.360","40.360","40.360","40.360","","-0.02%"
"08/11/1990","40.370","40.370","40.370","40.370","","-0.02%"
"07/11/1990","40.380","40.380","40.380","40.380","","0.02%"
"06/11/1990","40.370","40.370","40.370","40.370","","-0.02%"
"05/11/1990","40.380","40.380","40.380","40.380","","-0.02%"
"02/11/1990","40.390","40.390","40.390","40.390","","0.00%"
"01/11/1990","40.390","40.390","40.390","40.390","","-0.02%"
"31/10/1990","40.400","40.400","40.400","40.400","","-0.02%"
"30/10/1990","40.410","40.410","40.410","40.410","","-0.02%"
"29/10/1990","40.420","40.420","40.420","40.420","","0.00%"
"26/10/1990","40.420","40.420","40.420","40.420","","0.00%"
"25/10/1990","40.420","40.420","40.420","40.420","","0.00%"
"24/10/1990","40.420","40.420","40.420","40.420","","0.00%"
"22/10/1990","40.420","40.420","40.420","40.420","","0.00%"
"19/10/1990","40.420","40.420","40.420","40.420","","-0.25%"
"18/10/1990","40.520","40.520","40.520","40.520","","0.00%"
"15/10/1990","40.520","40.520","40.520","40.520","","0.92%"
"12/10/1990","40.150","40.150","40.150","40.150","","-0.02%"
"11/10/1990","40.160","40.160","40.160","40.160","","0.02%"
"10/10/1990","40.150","40.150","40.150","40.150","","0.05%"
"09/10/1990","40.130","40.130","40.130","40.130","","0.22%"
"05/10/1990","40.040","40.040","40.040","40.040","","0.05%"
"04/10/1990","40.020","40.020","40.020","40.020","","-0.15%"
"02/10/1990","40.080","40.080","40.080","40.080","","0.00%"
"01/10/1990","40.080","40.080","40.080","40.080","","0.17%"
"28/09/1990","40.010","40.010","40.010","40.010","","0.08%"
"27/09/1990","39.980","39.980","39.980","39.980","","0.03%"
"26/09/1990","39.970","39.970","39.970","39.970","","0.03%"
"25/09/1990","39.960","39.960","39.960","39.960","","0.00%"
"24/09/1990","39.960","39.960","39.960","39.960","","-0.03%"
"21/09/1990","39.970","39.970","39.970","39.970","","0.00%"
"20/09/1990","39.970","39.970","39.970","39.970","","0.03%"
"19/09/1990","39.960","39.960","39.960","39.960","","0.00%"
"18/09/1990","39.960","39.960","39.960","39.960","","0.03%"
"17/09/1990","39.950","39.950","39.950","39.950","","0.00%"
"14/09/1990","39.950","39.950","39.950","39.950","","0.03%"
"13/09/1990","39.940","39.940","39.940","39.940","","0.03%"
"12/09/1990","39.930","39.930","39.930","39.930","","0.03%"
"11/09/1990","39.920","39.920","39.920","39.920","","-0.05%"
"10/09/1990","39.940","39.940","39.940","39.940","","0.00%"
"07/09/1990","39.940","39.940","39.940","39.940","","0.00%"
"06/09/1990","39.940","39.940","39.940","39.940","","0.00%"
"05/09/1990","39.940","39.940","39.940","39.940","","-0.03%"
"04/09/1990","39.950","39.950","39.950","39.950","","0.03%"
"31/08/1990","39.940","39.940","39.940","39.940","","-0.03%"
"30/08/1990","39.950","39.950","39.950","39.950","","-0.05%"
"29/08/1990","39.970","39.970","39.970","39.970","","-0.12%"
"28/08/1990","40.020","40.020","40.020","40.020","","0.10%"
"27/08/1990","39.980","39.980","39.980","39.980","","-0.10%"
"24/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"23/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"22/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"21/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"20/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"17/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"16/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"15/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"14/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"13/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"10/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"09/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"08/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"07/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"06/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"03/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"02/08/1990","40.020","40.020","40.020","40.020","","0.00%"
"31/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"30/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"27/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"26/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"25/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"24/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"23/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"20/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"19/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"18/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"17/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"16/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"13/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"12/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"11/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"10/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"09/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"06/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"05/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"03/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"02/07/1990","40.020","40.020","40.020","40.020","","0.00%"
"29/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"28/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"27/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"26/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"25/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"22/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"21/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"20/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"19/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"18/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"15/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"14/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"13/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"12/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"11/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"08/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"07/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"06/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"05/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"04/06/1990","40.020","40.020","40.020","40.020","","0.00%"
"01/06/1990","40.020","40.020","40.020","40.020","","-0.25%"
"31/05/1990","40.120","40.120","40.120","40.120","","0.25%"
"30/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"29/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"25/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"24/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"23/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"21/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"18/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"17/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"16/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"15/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"14/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"11/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"10/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"09/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"08/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"07/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"04/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"03/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"02/05/1990","40.020","40.020","40.020","40.020","","0.00%"
"30/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"26/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"25/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"24/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"23/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"20/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"19/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"18/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"17/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"16/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"13/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"12/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"11/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"10/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"09/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"06/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"05/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"04/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"03/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"02/04/1990","40.020","40.020","40.020","40.020","","0.00%"
"30/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"29/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"28/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"27/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"26/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"23/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"22/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"21/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"20/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"19/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"16/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"15/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"14/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"13/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"12/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"09/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"08/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"07/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"06/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"05/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"02/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"01/03/1990","40.020","40.020","40.020","40.020","","0.00%"
"28/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"27/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"26/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"23/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"22/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"21/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"20/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"16/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"15/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"14/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"13/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"12/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"09/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"08/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"07/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"06/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"05/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"02/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"01/02/1990","40.020","40.020","40.020","40.020","","0.00%"
"31/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"30/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"29/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"26/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"25/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"24/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"23/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"22/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"19/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"18/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"17/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"16/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"12/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"11/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"10/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"09/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"08/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"05/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"04/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"03/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"02/01/1990","40.020","40.020","40.020","40.020","","0.00%"
"28/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"27/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"26/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"22/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"21/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"20/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"19/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"18/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"15/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"14/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"13/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"12/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"11/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"08/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"07/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"06/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"05/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"04/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"01/12/1989","40.020","40.020","40.020","40.020","","0.00%"
"30/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"29/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"28/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"27/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"24/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"22/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"21/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"20/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"17/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"16/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"15/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"14/11/1989","40.020","40.020","40.020","40.020","","0.05%"
"13/11/1989","40.000","40.000","40.000","40.000","","-0.05%"
"10/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"09/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"08/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"07/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"06/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"03/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"02/11/1989","40.020","40.020","40.020","40.020","","0.00%"
"31/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"30/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"27/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"26/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"25/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"24/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"23/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"20/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"19/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"18/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"17/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"16/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"13/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"12/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"11/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"10/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"06/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"05/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"04/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"03/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"02/10/1989","40.020","40.020","40.020","40.020","","0.00%"
"29/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"28/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"27/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"26/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"25/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"22/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"21/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"20/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"19/09/1989","40.020","40.020","40.020","40.020","","0.00%"
"18/09/1989","40.020","40.020","40.020","40.020","","0.50%"
"14/09/1989","39.820","39.820","39.820","39.820","","0.00%"
"13/09/1989","39.820","39.820","39.820","39.820","","1.27%"
"12/09/1989","39.320","39.320","39.320","39.320","","0.38%"
"11/09/1989","39.170","39.170","39.170","39.170","","0.38%"
"08/09/1989","39.020","39.020","39.020","39.020","","0.77%"
"06/09/1989","38.720","38.720","38.720","38.720","","1.31%"
"05/09/1989","38.220","38.220","38.220","38.220","","0.45%"
"01/09/1989","38.050","38.050","38.050","38.050","","3.68%"
"28/08/1989","36.700","36.700","36.700","36.700","","-0.19%"
"25/08/1989","36.770","36.770","36.770","36.770","","0.68%"
"24/08/1989","36.520","36.520","36.520","36.520","","0.41%"
"23/08/1989","36.370","36.370","36.370","36.370","","0.14%"
"22/08/1989","36.320","36.320","36.320","36.320","","0.14%"
"21/08/1989","36.270","36.270","36.270","36.270","","0.28%"
"18/08/1989","36.170","36.170","36.170","36.170","","0.19%"
"17/08/1989","36.100","36.100","36.100","36.100","","0.22%"
"14/08/1989","36.020","36.020","36.020","36.020","","0.00%"
"11/08/1989","36.020","36.020","36.020","36.020","","0.56%"
"10/08/1989","35.820","35.820","35.820","35.820","","0.00%"
"09/08/1989","35.820","35.820","35.820","35.820","","0.00%"
"08/08/1989","35.820","35.820","35.820","35.820","","0.62%"
"07/08/1989","35.600","35.600","35.600","35.600","","-0.48%"
"03/08/1989","35.770","35.770","35.770","35.770","","0.70%"
"02/08/1989","35.520","35.520","35.520","35.520","","0.71%"
"01/08/1989","35.270","35.270","35.270","35.270","","0.43%"
"31/07/1989","35.120","35.120","35.120","35.120","","0.29%"
"27/07/1989","35.020","35.020","35.020","35.020","","0.00%"
"26/07/1989","35.020","35.020","35.020","35.020","","0.14%"
"25/07/1989","34.970","34.970","34.970","34.970","","0.14%"
"24/07/1989","34.920","34.920","34.920","34.920","","0.23%"
"21/07/1989","34.840","34.840","34.840","34.840","","0.11%"
"20/07/1989","34.800","34.800","34.800","34.800","","0.12%"
"19/07/1989","34.760","34.760","34.760","34.760","","0.14%"
"18/07/1989","34.710","34.710","34.710","34.710","","0.00%"
"17/07/1989","34.710","34.710","34.710","34.710","","0.09%"
"13/07/1989","34.680","34.680","34.680","34.680","","0.06%"
"12/07/1989","34.660","34.660","34.660","34.660","","0.06%"
"11/07/1989","34.640","34.640","34.640","34.640","","0.06%"
"10/07/1989","34.620","34.620","34.620","34.620","","0.06%"
"07/07/1989","34.600","34.600","34.600","34.600","","0.00%"
"06/07/1989","34.600","34.600","34.600","34.600","","0.06%"
"05/07/1989","34.580","34.580","34.580","34.580","","0.12%"
"03/07/1989","34.540","34.540","34.540","34.540","","0.06%"
"30/06/1989","34.520","34.520","34.520","34.520","","0.00%"
"29/06/1989","34.520","34.520","34.520","34.520","","0.03%"
"28/06/1989","34.510","34.510","34.510","34.510","","0.12%"
"27/06/1989","34.470","34.470","34.470","34.470","","0.15%"
"26/06/1989","34.420","34.420","34.420","34.420","","0.00%"
"23/06/1989","34.420","34.420","34.420","34.420","","0.00%"
"22/06/1989","34.420","34.420","34.420","34.420","","0.03%"
"21/06/1989","34.410","34.410","34.410","34.410","","0.00%"
"20/06/1989","34.410","34.410","34.410","34.410","","0.00%"
"19/06/1989","34.410","34.410","34.410","34.410","","0.03%"
"16/06/1989","34.400","34.400","34.400","34.400","","-6.39%"
"15/06/1989","36.750","36.750","36.750","36.750","","7.08%"
"14/06/1989","34.320","34.320","34.320","34.320","","0.09%"
"13/06/1989","34.290","34.290","34.290","34.290","","0.15%"
"12/06/1989","34.240","34.240","34.240","34.240","","0.12%"
"09/06/1989","34.200","34.200","34.200","34.200","","0.06%"
"08/06/1989","34.180","34.180","34.180","34.180","","0.09%"
"07/06/1989","34.150","34.150","34.150","34.150","","0.06%"
"06/06/1989","34.130","34.130","34.130","34.130","","0.03%"
"05/06/1989","34.120","34.120","34.120","34.120","","0.03%"
"02/06/1989","34.110","34.110","34.110","34.110","","0.03%"
"01/06/1989","34.100","34.100","34.100","34.100","","0.00%"
"31/05/1989","34.100","34.100","34.100","34.100","","-0.03%"
"30/05/1989","34.110","34.110","34.110","34.110","","-0.03%"
"26/05/1989","34.120","34.120","34.120","34.120","","0.00%"
"25/05/1989","34.120","34.120","34.120","34.120","","-0.06%"
"24/05/1989","34.140","34.140","34.140","34.140","","-0.03%"
"23/05/1989","34.150","34.150","34.150","34.150","","-0.03%"
"22/05/1989","34.160","34.160","34.160","34.160","","0.00%"
"19/05/1989","34.160","34.160","34.160","34.160","","-0.06%"
"18/05/1989","34.180","34.180","34.180","34.180","","0.03%"
"17/05/1989","34.170","34.170","34.170","34.170","","0.03%"
"16/05/1989","34.160","34.160","34.160","34.160","","0.03%"
"15/05/1989","34.150","34.150","34.150","34.150","","-0.03%"
"12/05/1989","34.160","34.160","34.160","34.160","","-0.03%"
"11/05/1989","34.170","34.170","34.170","34.170","","0.00%"
"10/05/1989","34.170","34.170","34.170","34.170","","-0.06%"
"09/05/1989","34.190","34.190","34.190","34.190","","0.06%"
"08/05/1989","34.170","34.170","34.170","34.170","","0.00%"
"04/05/1989","34.170","34.170","34.170","34.170","","0.03%"
"03/05/1989","34.160","34.160","34.160","34.160","","0.12%"
"02/05/1989","34.120","34.120","34.120","34.120","","0.18%"
"01/05/1989","34.060","34.060","34.060","34.060","","0.00%"
"28/04/1989","34.060","34.060","34.060","34.060","","0.03%"
"27/04/1989","34.050","34.050","34.050","34.050","","0.03%"
"26/04/1989","34.040","34.040","34.040","34.040","","-0.03%"
"25/04/1989","34.050","34.050","34.050","34.050","","0.00%"
"24/04/1989","34.050","34.050","34.050","34.050","","0.03%"
"21/04/1989","34.040","34.040","34.040","34.040","","0.00%"
"20/04/1989","34.040","34.040","34.040","34.040","","0.00%"
"19/04/1989","34.040","34.040","34.040","34.040","","-0.03%"
"18/04/1989","34.050","34.050","34.050","34.050","","0.03%"
"17/04/1989","34.040","34.040","34.040","34.040","","0.00%"
"14/04/1989","34.040","34.040","34.040","34.040","","0.00%"
"13/04/1989","34.040","34.040","34.040","34.040","","0.00%"
"12/04/1989","34.040","34.040","34.040","34.040","","0.03%"
"11/04/1989","34.030","34.030","34.030","34.030","","0.00%"
"10/04/1989","34.030","34.030","34.030","34.030","","0.03%"
"07/04/1989","34.020","34.020","34.020","34.020","","0.12%"
"06/04/1989","33.980","33.980","33.980","33.980","","0.03%"
"05/04/1989","33.970","33.970","33.970","33.970","","0.09%"
"04/04/1989","33.940","33.940","33.940","33.940","","0.06%"
"03/04/1989","33.920","33.920","33.920","33.920","","0.15%"
"31/03/1989","33.870","33.870","33.870","33.870","","0.15%"
"30/03/1989","33.820","33.820","33.820","33.820","","0.15%"
"29/03/1989","33.770","33.770","33.770","33.770","","0.15%"
"28/03/1989","33.720","33.720","33.720","33.720","","0.15%"
"27/03/1989","33.670","33.670","33.670","33.670","","0.27%"
"23/03/1989","33.580","33.580","33.580","33.580","","0.12%"
"22/03/1989","33.540","33.540","33.540","33.540","","0.12%"
"21/03/1989","33.500","33.500","33.500","33.500","","0.00%"
"20/03/1989","33.500","33.500","33.500","33.500","","0.18%"
"17/03/1989","33.440","33.440","33.440","33.440","","0.15%"
"16/03/1989","33.390","33.390","33.390","33.390","","0.06%"
"15/03/1989","33.370","33.370","33.370","33.370","","0.09%"
"14/03/1989","33.340","33.340","33.340","33.340","","0.15%"
"13/03/1989","33.290","33.290","33.290","33.290","","0.06%"
"10/03/1989","33.270","33.270","33.270","33.270","","0.12%"
"09/03/1989","33.230","33.230","33.230","33.230","","0.03%"
"08/03/1989","33.220","33.220","33.220","33.220","","0.12%"
"07/03/1989","33.180","33.180","33.180","33.180","","0.09%"
"06/03/1989","33.150","33.150","33.150","33.150","","0.00%"
"03/03/1989","33.150","33.150","33.150","33.150","","0.09%"
"02/03/1989","33.120","33.120","33.120","33.120","","0.06%"
