Date,lkr_close,lkr_rsi_14,lkr_macd,lkr_macd_signal,lkr_macd_diff,lkr_bb_high,lkr_bb_low,lkr_bb_width,lkr_sma_30,lkr_ema_10,gold_close,gold_rsi_14,gold_bb_width
2022-03-03,202.5,51.18425665620417,-0.0292932197113771,-0.0239793492202869,-0.0053138704910901,202.98417330274103,201.8173266972589,0.5765031036110959,202.37866666666667,202.37470196552488,1936.31,67.96766503385494,8.460156394395701
2022-03-04,201.5,40.43880487444972,-0.0973625511083753,-0.0386559895979046,-0.0587065615104707,203.0569823460472,201.6515176539528,0.6945565472898986,202.34533333333331,202.21566524452032,1967.46,72.97438734281472,8.603054708637032
2022-03-07,201.865,44.97919110555927,-0.1204668699965338,-0.0550181656776304,-0.0654487043189034,203.0214839517574,201.60001604824265,0.7026161009806848,202.344,202.1519079273348,1997.7,76.77030538425673,9.319360780982445
2022-03-08,227.495,91.86637205988984,1.907362702042633,0.3374580078664222,1.5699046941762107,214.5792397840268,192.5977602159732,10.797014353980504,203.19666666666663,206.75974284963755,2050.01,81.58791730056303,11.01460798274353
2022-03-09,227.35,91.39186924779152,3.462814786095634,0.9625293635122648,2.50028542258337,219.9169585394815,189.8085414605185,14.696872456785329,204.016,210.50342596788525,1991.97,65.38498230786274,10.997949546465083
2022-03-10,254.855,95.81141625850492,6.836142603674546,2.137252011544721,4.698890592129825,233.89543454152505,181.03756545847492,25.477785128225573,205.77783333333332,218.56734851917884,1996.87,65.99890558257717,10.676735656221744
2022-03-11,255.0,95.82358969229736,9.412725451023531,3.592346699440484,5.82037875158305,243.5262062346932,176.6567937653068,31.828709143104987,207.5445,225.19146697023723,1982.68,62.53970030363891,10.517387435931484
2022-03-14,255.0,95.82358969229736,11.324148189533162,5.138706997459019,6.185441192074142,251.21506529276104,174.220434707239,36.19567741080471,209.29783333333333,230.61120024837592,1953.71,56.0775185077555,10.160973593010498
2022-03-15,272.5,97.03127795622578,14.088662891333769,6.928698176233969,7.159964715099799,262.33595132817857,170.10604867182147,42.655386228144856,211.63416666666663,238.2273456577621,1916.26,49.02521644325035,9.450244625984096
2022-03-16,265.0,85.6060692724693,15.495748052102527,8.642108151407681,6.853639900694846,269.59764015803324,169.12385984196675,45.80298905618553,213.7088333333333,243.09510099271444,1925.71,50.7097055272508,8.90208342446817
2022-03-17,264.495,84.88133402365028,16.38129057917658,10.18994463696146,6.191345942215119,275.7162733048241,169.19322669517595,47.88526503014573,215.76916666666665,246.9859917213118,1941.27,53.43809294258637,8.670659631527318
2022-03-18,277.5,87.75607731219014,17.925846227691324,11.737124955107433,6.188721272583891,283.710378983173,168.69912101682704,50.84387395328609,218.2715,252.5339932265278,1921.13,49.61027874372781,8.463634605523367
2022-03-21,280.0,88.21979409452192,19.1311152260696,13.215923009299868,5.915192216769729,291.0154824731276,169.14551752687234,52.96840234016149,220.847,257.52781263988635,1936.24,52.367027958755145,8.260015772126891
2022-03-22,285.0,89.10826645582905,20.2562562905988,14.623989665559655,5.632266625039144,298.218467698412,170.16753230158798,54.67752468981738,223.61566666666664,262.52275579627064,1920.87,49.40608634822502,8.04647312071637
2022-03-23,282.5,85.63070165716921,20.707506340693183,15.840693000586365,4.866813340106823,303.7756540634063,172.61034593659366,55.0668189773892,226.3035,266.1549820151305,1945.21,53.85569125918817,7.848377476788776
2022-03-24,287.5,86.74488205092786,21.223927247853283,16.917339850039745,4.306587397813537,309.2226916400006,175.67130835999933,55.08477451979249,229.1275,270.03589437601585,1958.42,56.11169053199396,7.568476235258828
2022-03-25,292.5,87.7664280211553,21.78552280476956,17.890976440985707,3.894546363783849,314.47403898439853,179.41996101560142,54.68949935362532,232.1275,274.1202772167402,1958.16,56.053603449848445,7.013478206347472
2022-03-28,289.995,84.26268673894191,21.777422197740748,18.66826559233672,3.1091566054040314,318.04696427787763,184.6475357221223,53.0737569461195,235.0448333333333,277.0065904500602,1922.78,48.67017191209735,6.847841581696641
2022-03-29,293.5,85.1556425846176,21.802500956362167,19.295112665141808,2.5073882912203587,320.9565698850807,190.9144301149193,50.810512715180735,238.08033333333333,280.00539218641285,1919.48,48.03462167558317,7.021954905962133
2022-03-30,296.0,85.77561116488755,21.77311820649163,19.79071377341177,1.9824044330798567,323.0036885726735,198.2018114273264,47.88970075923879,241.2068333333333,282.91350269797414,1932.71,50.80801786445122,6.99349022100311
2022-03-31,294.0,82.79644558842506,21.342426670764095,20.10105635288224,1.2413703178818594,323.12638229404644,207.22911770595343,43.70550115463798,244.253,284.92922948016064,1937.27,51.76358785001968,6.988431349554924
2022-04-01,294.5,82.9558247373484,20.801657784701035,20.241176639246,0.5604811454550358,321.1360503494624,218.5194496505376,38.030410400310856,247.31966666666668,286.66936957467686,1922.73,48.52666135242106,7.097532927437773
2022-04-04,297.375,83.88055673237574,20.370267258187823,20.266994763034365,0.1032724951534582,316.66633598701094,232.54016401298907,30.63553398367349,250.48266666666663,288.61584783382654,1932.74,50.80733514059958,6.8086625185316985
2022-04-05,297.375,83.88055673237574,19.80014342962977,20.173624496353447,-0.3734810667236772,315.2502328513229,240.944267148677,26.719417650712455,253.63683333333333,290.20842095494896,1923.495,48.6627892097041,4.9324776427301975
2022-04-06,305.0,86.18589205145716,19.7360846644674,20.08611652997624,-0.3500318655088392,312.7976640233521,251.1618359766478,21.858246220412752,257.0535,292.89779896314,1925.355,49.12803044450549,4.383060396390878
2022-04-07,315.0,88.50729779574225,20.25870432521521,20.12063408902403,0.1380702361911758,316.36352918983783,253.61047081016213,22.01962137910702,260.8061666666666,296.9163809698418,1931.575,50.735856244037976,3.419012795433373
2022-04-08,315.0,88.50729779574225,20.43729574802086,20.1839664208234,0.2533293271974628,318.78957430801466,257.18442569198527,21.391642197748304,264.5561666666666,300.2043117025978,1944.185,53.91581671587386,2.633258583925512
2022-04-11,322.5,89.97295322277722,20.942604745968083,20.33569408585233,0.6069106601157479,321.7566884175638,260.96731158243614,20.863865855920697,268.5731666666667,304.2580732112164,1953.765,56.22749447580497,2.634160756987868
2022-04-12,322.5,89.97295322277722,21.09983994668488,20.488523258018844,0.6113166886660366,325.8244323855492,261.89956761445075,21.75336204446252,272.59866666666665,307.5747871728134,1966.615,59.18494880751325,2.8919437941395247
2022-04-13,322.285,89.59308690189586,20.965424905119107,20.5839035874389,0.3815213176802068,328.09106705272364,265.36143294727634,21.14057455498032,276.58633333333336,310.24937132321094,1978.185,61.69448173359342,3.407876100642742
2022-04-14,322.285,89.59308690189586,20.621191753976404,20.591361220746403,0.029830533230001,329.16628557468704,270.06521442531306,19.72562228433384,280.57916666666665,312.4376674462635,1973.495,60.081832588785176,3.749037302357374
2022-04-18,327.5,90.69789141383238,20.532505475970368,20.579590071791195,-0.0470845958208272,332.21424087165104,272.01725912834905,19.925138541536477,284.77916666666664,315.17627336512464,1978.735,61.299023283706894,4.004111537118134
2022-04-19,335.0,92.01138157188582,20.82732385672369,20.629136828777696,0.1981870279459983,336.3954606353813,273.3360393646188,20.684324582463763,289.217,318.78058729873834,1950.145,51.98506712657435,4.000796844266928
2022-04-20,335.0,92.01138157188582,20.82095849854784,20.667501162731728,0.1534573358161104,340.1042235861477,274.6272764138524,21.30261656423832,292.8005,321.72957142624045,1957.625,53.956234899250944,3.88931735455475
2022-04-21,335.0,92.01138157188582,20.57869551423857,20.649740033033098,-0.0710445187945225,342.75222742014864,277.22927257985145,21.137067748085123,296.38883333333337,324.14237662146945,1951.395,52.03997047161776,3.897138068660912
2022-04-22,335.0,92.01138157188582,20.154373284204382,20.550666683267355,-0.3962933990629729,345.1480265034847,279.5834734965154,20.9896741262348,299.0603333333333,326.11648996302046,1932.645,46.668030147673896,3.896449337030699
2022-04-25,335.0,92.01138157188582,19.59224762495586,20.358982871605058,-0.7667352466491977,347.35634603523016,281.62515396476994,20.90083478463523,301.727,327.7316736061077,1898.145,38.74316712494311,4.364653053121223
2022-04-26,342.5,93.36788496776188,19.526852904747443,20.19255687823354,-0.6657039734860959,350.1231949126391,284.10880508736096,20.81711103358965,304.64366666666666,330.4168238595426,1905.315,40.98607551359985,4.591622266565543
2022-04-27,354.99,94.91610214622696,20.24944276321952,20.203934055230736,0.0455087079887839,355.2191967927865,285.1618032072136,21.879910111503264,307.3933333333333,334.88467406689847,1885.955,37.042188091269146,5.140985759562282
2022-04-28,350.0,86.25293843325731,20.186748860162425,20.200497016217074,-0.0137481560546497,358.3663340141706,287.41466598582946,21.97391004948772,310.22666666666663,337.6329151456442,1894.545,39.80968585080692,5.520152706598721
2022-04-29,355.0,87.48548876048365,20.30644168414716,20.22168594980309,0.0847557343440676,361.4453813404721,290.435618659528,21.786112091300147,313.2435,340.7905669373452,1896.395,40.41715210564585,5.823597849418531
2022-05-02,354.29,86.30220285213252,20.112167495711788,20.199782258984836,-0.087614763273045,363.3957218116932,294.4642781883068,20.95626535232006,315.8031666666667,343.2450093123733,1862.885,33.76899765734723,6.670562757984194
2022-05-03,354.29,86.30220285213252,19.73075988373864,20.1059777839356,-0.3752179001969544,364.7147105596631,298.83678944033693,19.85615920371702,318.2795,345.2531894373964,1868.295,35.610441007277146,7.277878401909972
2022-05-04,352.5,83.01901817658668,19.06429226884535,19.897640680917547,-0.8333484120721977,364.5953340466599,304.4686659533402,17.97336819596323,320.5295,346.5707913578698,1881.335,39.944686284996536,7.596767510094714
2022-05-05,370.0,87.87538184996079,19.720885536164303,19.862289651966897,-0.1414041158025938,368.4205713439952,307.1434286560049,18.141032585510843,323.44616666666667,350.8306474746207,1877.165,39.03968848264748,7.932728552027577
2022-05-06,360.0,74.72441808682994,19.21285022667155,19.732401766907827,-0.5195515402362787,370.2544428860589,309.80955711394114,17.776234522667806,325.86283333333336,352.4978024792351,1880.915,40.34853735455036,8.17341331836898
2022-05-09,365.0,76.60931652936513,18.994727403260757,19.58486689417841,-0.5901394909176574,372.3272354244955,312.7367645755046,17.39705220212736,328.2795,354.7709293011923,1853.865,34.58088455971655,8.67288684186554
2022-05-10,364.985,76.5908634140358,18.606172742146786,19.389128063772088,-0.7829553216253053,374.4937689778092,314.81873102219083,17.31436408178245,330.77916666666664,356.6280330646119,1838.325,31.7711061179145,9.219245540403085
2022-05-11,365.0,76.59693420871938,18.090909999198345,19.12948445085734,-1.0385744516589952,376.0525463285048,317.5099536714952,16.881706452413315,333.1625,358.15020887104606,1852.525,36.82259901860677,9.224441746424828
2022-05-12,370.0,78.59007813485152,17.87991030031617,18.87956962074911,-0.99965932043294,377.8349332007237,320.4990667992764,16.42075751759107,335.62916666666666,360.3047163490377,1821.805,31.4054159063212,9.33674884689229
2022-05-13,360.0,66.40848337218654,16.713116686658395,18.446279033930967,-1.7331623472725717,377.25520360173664,324.85029639826325,14.927929550038671,337.82916666666665,360.24931337648536,1809.765,29.569339858748837,9.468739622952953
2022-05-16,359.28,65.61982543591522,15.551063380383424,17.86723590322146,-2.316172522838034,376.7054158211332,328.57808417886685,13.64765562848594,339.9885,360.0730745807607,1823.995,34.44731619682635,8.925885371786281
2022-05-17,360.0,66.05397436512631,14.520838557741968,17.19795643412556,-2.677117876383594,376.72577095013446,331.05772904986554,12.904522894435631,342.076,360.05978829334964,1815.065,32.907042074731066,8.82568797417735
2022-05-18,360.0,66.05397436512631,13.548202715983107,16.468005690497073,-2.9198029745139635,376.3838076392963,333.8996923607037,11.962579808933372,344.16349999999994,360.0489176945588,1816.615,33.46316359069668,8.284141306472282
2022-05-19,359.86,65.86640602735176,12.620602524109586,15.698525057219577,-3.077922533109991,375.5774354491807,337.1920645508193,10.770766958564144,345.99216666666666,360.0145690228208,1842.135,41.98899607754508,7.303354709796493
2022-05-20,359.75,65.70852438938503,11.741250778064966,14.907070201388654,-3.165819423323688,374.1460820238134,341.0984179761866,9.240941817134356,347.48383333333334,359.9664655641261,1844.705,42.784108346133856,6.495371344593496
2022-05-23,359.5,65.32527549273415,10.89855353226858,14.10536686756464,-3.206813335296061,371.7075172892599,345.98698271074005,7.167544011698529,348.9671666666666,359.8816536433759,1853.575,45.557622191966416,6.202031993454562
2022-05-24,359.5,65.32527549273415,10.11412060713161,13.307117615478036,-3.192997008346424,370.1440281995797,349.2504718004203,5.808650580219717,350.2005,359.812262071853,1866.535,49.41590219033682,5.746084833172733
2022-05-25,362.0,67.52220016631316,9.583705972256382,12.562435286833704,-2.978729314577322,370.307996817266,349.78750318273404,5.699381161118748,351.51716666666664,360.21003260424334,1853.305,45.84415925013058,5.533658610826206
2022-05-26,362.25,67.7423002591107,9.0788659480977,11.865721419086505,-2.7868554709888027,369.8553881039776,351.46511189602245,5.099058243306585,352.84933333333333,360.5809357671082,1850.815,45.18223940045876,5.136676369544658
2022-05-27,362.0,67.25148260959857,8.559930134889555,11.204563162247114,-2.6446330273575587,369.8426825500522,352.1778174499478,4.893175498508535,354.17316666666665,360.8389474458158,1853.495,46.08454733942758,4.617374460895622
2022-05-30,361.99,67.23049943260025,8.05500970989874,10.57465247177744,-2.5196427618787,369.67646940001737,353.1140305999826,4.582915464449182,355.32283333333334,361.0482297283947,1855.215,46.69102133921293,4.575785319977485
2022-05-31,360.0,63.01680061076883,7.408875363140737,9.9414970500501,-2.532621686909364,369.3322193197598,354.02928068024016,4.231062515635585,356.15616666666665,360.8576425050501,1837.635,41.5468846239428,4.488200842285769
2022-06-01,359.5,61.96592407496672,6.778327081627822,9.308863056365643,-2.5305359747378238,368.5229670905807,355.5385329094193,3.5865556119642927,356.9728333333333,360.6107984132228,1846.405,44.81335360050995,4.144388933382062
2022-06-02,359.5,61.96592407496672,6.207061880082051,8.688502821108926,-2.481440941026875,366.94868420419766,356.0628157958023,3.011257333637257,357.7895,360.40883506536414,1868.645,52.12039118960769,4.005578936430293
2022-06-03,358.5,59.65829734015633,5.608981601035339,8.072598577094208,-2.4636169760588693,366.994605026079,355.866894973921,3.078794499958297,358.57283333333334,360.06177414438883,1850.775,46.76265913813319,3.5915971702140235
2022-06-06,363.48,66.37413413534381,5.473745124847312,7.552827886644829,-2.079082761797517,366.7607979789976,355.9487020210024,2.992100133731523,359.5221666666667,360.6832697545,1841.705,44.27495423411024,3.5500085191976845
2022-06-07,359.5,58.05590764235934,4.987918881396922,7.039846085595248,-2.051927204198326,366.2744175004252,355.88658249957484,2.876875101494091,360.0888333333333,360.4681297991363,1852.415,47.805876367101234,3.575354514830936
2022-06-08,358.5,56.15177595394618,4.470671324489615,6.526011133374122,-2.055339808884507,365.7368230171533,355.7741769828468,2.76160613886872,360.2058333333333,360.1102880174752,1853.165,48.05410132538333,3.5794949460245027
2022-06-09,360.0,58.35804086279593,4.13413068788708,6.0476350442767135,-1.913504356389634,362.8699940239401,357.64100597606,1.4514665419070851,360.5391666666666,360.09023565066144,1847.945,46.40009697453012,3.4247361643444885
2022-06-10,360.0,58.35804086279593,3.823346648521749,5.60277736512572,-1.7794307166039711,362.8699940239401,357.64100597606,1.4514665419070851,360.7058333333333,360.07382916872297,1871.945,54.20472610750743,3.203482203641414
2022-06-13,360.0,58.35804086279593,3.536283977810797,5.189478687662736,-1.653194709851939,362.870866395303,357.712133604697,1.431821952670545,360.8961666666666,360.06040568350056,1819.525,40.376003754526906,3.2860205898891
2022-06-14,359.28,56.64922636448734,3.213641897022285,4.794311329534646,-1.5806694325123614,362.86999402394,357.64100597605994,1.4514665419070854,361.0625,359.9185137410459,1808.255,38.12406934751141,3.4537131805492853
2022-06-15,360.0,57.974459266802064,2.981672837748931,4.431783631177503,-1.4501107934285722,362.86999402394,357.64100597605994,1.4514665419070854,361.3125,359.93332942449206,1833.89,45.56164636503944,3.184674032047332
2022-06-16,362.0,61.49563355538426,2.9254956791986046,4.130526040781724,-1.2050303615831195,363.0767503571371,357.64824964286294,1.5064000039610532,361.04583333333335,360.309087710948,1856.725,51.18987846137573,3.1990585025377523
2022-06-17,362.0,61.49563355538426,2.848143253790852,3.87404948338355,-1.0259062295926982,363.2638671537417,357.6861328462583,1.547329026280161,361.1125,360.6165263089574,1837.115,46.72248494195135,3.239665187789769
2022-06-20,359.0,53.67240696020194,2.5157657893968235,3.602392744586205,-1.0866269551893817,363.2820098872036,357.61799011279635,1.571374607964289,360.9125,360.3226124346015,1836.8,46.65205480512795,3.269499362176403
2022-06-21,360.0,55.69566502425231,2.306458479237449,3.343205891516454,-1.0367474122790052,363.2817383207594,357.66826167924063,1.5572443696563665,360.7463333333333,360.2639556283103,1833.125,45.78492016907023,3.186190809067705
2022-06-22,360.0,55.69566502425231,2.1161868433093787,3.097802081875039,-0.9816152385656602,363.0985601702952,357.6514398297048,1.511514489237727,360.5796666666666,360.21596369589025,1837.935,47.16904926797964,3.1811720548781826
2022-06-23,359.0,53.01066577547143,1.8632254551228016,2.8508867565245914,-0.98766130140179,362.8558227198391,357.56917728016083,1.467646303134482,360.213,359.9948793875466,1822.665,43.38245104413983,3.3307819435462003
2022-06-24,359.0,53.01066577547143,1.6438029948042754,2.6094700041805283,-0.9656670093762528,362.6222177581165,357.5027822418835,1.421818577672768,360.17966666666666,359.8139922261745,1823.795,43.74236415835331,3.414052542044238
2022-06-27,359.0,53.01066577547143,1.4531580131324515,2.378207605970913,-0.9250495928384614,362.3513363183155,357.47466368168455,1.3549587363143116,360.17033333333336,359.66599363959733,1822.775,43.47371851140302,3.4611416753882573
2022-06-28,358.0,50.000102762914295,1.20746000170152,2.1440580851170346,-0.9365980834155144,362.3890209628836,357.2369790371164,1.4318665322729327,360.1036666666667,359.36308570512506,1819.945,42.69032855307912,3.592420318376307
2022-06-29,358.0,50.000102762914295,1.0012013317575563,1.915486734445139,-0.9142854026875824,362.4308022580976,357.0451977419024,1.4970908039170574,360.03700000000003,359.11525194055685,1817.915,42.10422923163992,3.713478371142272
2022-06-30,358.0,50.000102762914295,0.8281929569381532,1.6980279789437418,-0.8698350220055886,362.4596916171103,356.8663083828897,1.555173380142132,359.975,358.9124788604556,1807.215,39.0602013750063,3.6558531721126233
2022-07-01,358.0,50.000102762914295,0.6832069885533087,1.4950637808656553,-0.8118567923123465,362.4843281611956,356.79167183880446,1.5828851017943444,359.9166666666667,358.74657361310005,1806.055,38.73326301425463,3.810009165043717
2022-07-04,364.0,65.71418258414369,1.0404606373850245,1.4041431521695291,-0.3636825147845048,362.6560053477919,356.6719946522081,1.6637780527335846,360.06666666666666,359.70174204708184,1807.95,39.62234851433562,3.956071637655527
